"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current Rating (Amps)","Current - Saturation","DC Resistance (DCR)","Description","Device Package","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Frequency - Self Resonant","Height - Seated (Max)","Inductance","Inductance Frequency - Test","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Material - Core","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Q @ Freq","Ratings","Series","Shielding","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Tolerance","Type","Value"
=Value,Datasheet,http://datasheets.avx.com/l0402lga.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/L04021R8BHNTR/478-4195-1-ND/1218452,"","","","","","","","","400mA","","200mOhm Max",FIXED IND 1.8NH 400MA 200 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","16GHz","0.018 (0.45mm)","1.8nH","450MHz","2020-09-02 01:24:19.477000",Active,AVX Corporation,L04021R8BHNTR,Non-Magnetic,"1",Surface Mount,"","0402 (1005 Metric)",TapeAndReel,"2341",Active,"0.19","18 @ 450MHz","",Accu-L® 0402,Unshielded,"0.039 L x 0.023 W (1.00mm x 0.58mm)",DigiKey,"478-4195-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.1nH,Thin Film,"1.8nH"
=Value,Datasheet,http://datasheets.avx.com/l0402lga.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/L0402R82BHNTR/478-4191-1-ND/1218448,"","","","","","","","","500mA","","60mOhm Max",FIXED IND 0.82NH 500MA 60 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","20GHz","0.018 (0.45mm)","0.82nH","450MHz","2020-09-02 01:24:19.460000",Active,AVX Corporation,L0402R82BHNTR,Non-Magnetic,"1",Surface Mount,"","0402 (1005 Metric)",TapeAndReel,"2342",Active,"0.19","25 @ 450MHz","",Accu-L® 0402,Unshielded,"0.039 L x 0.023 W (1.00mm x 0.58mm)",DigiKey,"478-4191-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.1nH,Thin Film,"0.82nH"
=Value,Datasheet,http://datasheets.avx.com/l0402lga.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/L04021R5BHNTR/478-4194-1-ND/1218451,"","","","","","","","","400mA","","200mOhm Max",FIXED IND 1.5NH 400MA 200 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","18GHz","0.018 (0.45mm)","1.5nH","450MHz","2020-09-02 01:24:19.457000",Active,AVX Corporation,L04021R5BHNTR,Non-Magnetic,"1",Surface Mount,"","0402 (1005 Metric)",TapeAndReel,"2343",Active,"0.19","20 @ 450MHz","",Accu-L® 0402,Unshielded,"0.039 L x 0.023 W (1.00mm x 0.58mm)",DigiKey,"478-4194-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.1nH,Thin Film,"1.5nH"
=Value,Datasheet,http://datasheets.avx.com/l0402lga.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/L04022R2BHNTR/478-4196-1-ND/1218453,"","","","","","","","","400mA","","200mOhm Max",FIXED IND 2.2NH 400MA 200 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","15GHz","0.018 (0.45mm)","2.2nH","450MHz","2020-09-02 01:24:19.370000",Active,AVX Corporation,L04022R2BHNTR,Non-Magnetic,"1",Surface Mount,"","0402 (1005 Metric)",TapeAndReel,"2344",Active,"0.19","15 @ 450MHz","",Accu-L® 0402,Unshielded,"0.039 L x 0.023 W (1.00mm x 0.58mm)",DigiKey,"478-4196-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.1nH,Thin Film,"2.2nH"
=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/MLO%20Hi-Q%20Inductors.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/HLQ021R0BTTR/478-7212-1-ND/3528366,"","","","","","","","","330mA","","100mOhm Max",FIXED IND 1NH 330MA 100 MOHM SMD,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","7GHz","0.018 (0.45mm)","1nH","450MHz","2020-09-02 01:24:19.347000",Active,AVX Corporation,HLQ021R0BTTR,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2345",Active,"0.21","17 @ 450MHz","",MLO™,Unshielded,"0.039 L x 0.023 W (1.00mm x 0.58mm)",DigiKey,"478-7212-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.1nH,Multilayer,"1nH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_automotive_high-frequency_mlk1005_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MLK1005S2N4STD25/445-17033-2-ND/4742936,"","","","","","","","","500mA","","200mOhm Max",FIXED IND 2.4NH 500MA 200 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","7.8GHz","0.024 (0.60mm)","2.4nH","100MHz","2020-09-02 01:24:19.317000",Active,TDK Corporation,MLK1005S2N4STD25,Non-Magnetic,"",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2346",Active,"0.02","6 @ 100MHz",AEC-Q200,MLK,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-17033-2-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.3nH,Multilayer,"2.4nH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_high-frequency_mlg1005s_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MLG1005S0N8BT000/445-16241-1-ND/4766698,"","","","","","","","","1A","","100mOhm Max",FIXED IND 0.8NH 1A 100 MOHM SMD,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","10GHz","0.022 (0.55mm)","0.8nH","100MHz","2020-09-02 01:24:19.310000",Active,TDK Corporation,MLG1005S0N8BT000,"Ceramic, Non-Magnetic","1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2347",Active,"0.02","","",MLG,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-16241-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.1nH,Multilayer,"0.8nH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_automotive_high-frequency_mlg1005s_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MLG1005S4N7STD25/445-16308-1-ND/4766765,"","","","","","","","","700mA","","250mOhm Max",FIXED IND 4.7NH 700MA 250 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","4.5GHz","0.022 (0.55mm)","4.7nH","100MHz","2020-09-02 01:24:19.307000",Active,TDK Corporation,MLG1005S4N7STD25,"Ceramic, Non-Magnetic","1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2348",Active,"0.02","8 @ 100MHz",AEC-Q200,MLG,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-16308-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.3nH,Multilayer,"4.7nH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_automotive_high-frequency_mlg1005s_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MLG1005SR24JTD25/445-16332-1-ND/4766789,"","","","","","","","","100mA","","4.8Ohm Max",FIXED IND 240NH 100MA 4.8 OHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","400MHz","0.022 (0.55mm)","240nH","100MHz","2020-09-02 01:24:19.300000",Active,TDK Corporation,MLG1005SR24JTD25,"Ceramic, Non-Magnetic","1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2349",Active,"0.02","8 @ 100MHz",AEC-Q200,MLG,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-16332-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Multilayer,"240nH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_automotive_high-frequency_mlk1005_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MLK1005S3N6STD25/445-17039-2-ND/4742940,"","","","","","","","","400mA","","250mOhm Max",FIXED IND 3.6NH 400MA 250 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","6.8GHz","0.024 (0.60mm)","3.6nH","100MHz","2020-09-02 01:24:19.297000",Active,TDK Corporation,MLK1005S3N6STD25,Non-Magnetic,"",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2350",Active,"0.02","7 @ 100MHz",AEC-Q200,MLK,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-17039-2-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.3nH,Multilayer,"3.6nH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_automotive_high-frequency_mlg1005s_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MLG1005S5N1STD25/445-16311-1-ND/4766768,"","","","","","","","","600mA","","250mOhm Max",FIXED IND 5.1NH 600MA 250 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","4GHz","0.022 (0.55mm)","5.1nH","100MHz","2020-09-02 01:24:19.293000",Active,TDK Corporation,MLG1005S5N1STD25,"Ceramic, Non-Magnetic","1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2351",Active,"0.02","8 @ 100MHz",AEC-Q200,MLG,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-16311-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.3nH,Multilayer,"5.1nH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_automotive_high-frequency_mlk1005_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MLK1005S1N1STD25/445-17023-2-ND/4742928,"","","","","","","","","500mA","","120mOhm Max",FIXED IND 1.1NH 500MA 120 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","11.5GHz","0.024 (0.60mm)","1.1nH","100MHz","2020-09-02 01:24:19.273000",Active,TDK Corporation,MLK1005S1N1STD25,Non-Magnetic,"",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2352",Active,"0.02","5 @ 100MHz",AEC-Q200,MLK,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-17023-2-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.3nH,Multilayer,"1.1nH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_automotive_high-frequency_mlg1005s_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MLG1005SR22JTD25/445-16331-1-ND/4766788,"","","","","","","","","100mA","","4.2Ohm Max",FIXED IND 220NH 100MA 4.2 OHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","450MHz","0.022 (0.55mm)","220nH","100MHz","2020-09-02 01:24:19.270000",Active,TDK Corporation,MLG1005SR22JTD25,"Ceramic, Non-Magnetic","1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2353",Active,"0.02","8 @ 100MHz",AEC-Q200,MLG,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-16331-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Multilayer,"220nH"
=Value,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CI100505.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CI100505-8N2J/CI100505-8N2JCT-ND/3767837,"","","","","","","","","250mA","","280mOhm Max",FIXED IND 8.2NH 250MA 280MOHM SM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","3.6GHz","0.022 (0.55mm)","8.2nH","100MHz","2020-09-02 01:24:19.247000",Active,Bourns Inc.,CI100505-8N2J,Ceramic,"1",Surface Mount,-55°C ~ 105°C,"0402 (1005 Metric)",TapeAndReel,"2354",Active,"0.02","8 @ 100MHz","",CI100505,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,CI100505-8N2JCT-ND,"","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Multilayer,"8.2nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0009.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQG15HN56NJ02D/490-1094-1-ND/584540,"","","","","","","","","200mA","","1.2Ohm Max",FIXED IND 56NH 200MA 1.2 OHM SMD,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","800MHz","0.022 (0.55mm)","56nH","100MHz","2020-09-02 01:24:19.243000",Active,Murata Electronics,LQG15HN56NJ02D,Air,"1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2355",Active,"0.02","8 @ 100MHz","",LQG15,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-1094-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Multilayer,"56nH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_automotive_high-frequency_mlg1005s_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MLG1005S0N9CTD25/445-174049-1-ND/5808755,"","","","","","","","","1A","","100mOhm Max",FIXED IND 0.9NH 1A 100 MOHM SMD,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","10GHz","0.022 (0.55mm)","0.9nH","100MHz","2020-09-02 01:24:19.240000",Active,TDK Corporation,MLG1005S0N9CTD25,"Ceramic, Non-Magnetic","1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2356",Active,"0.02","",AEC-Q200,MLG,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-174049-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.2nH,Multilayer,"0.9nH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_high-frequency_mlg1005s_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MLG1005S15NHT000/445-175583-1-ND/8537930,"","","","","","","","","400mA","","550mOhm Max",FIXED IND 15NH 400MA 550 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","2.2GHz","0.022 (0.55mm)","15nH","100MHz","2020-09-02 01:24:19.237000",Active,TDK Corporation,MLG1005S15NHT000,"Ceramic, Non-Magnetic","1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2357",Active,"0.02","8 @ 100MHz","",MLG,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-175583-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±3%,Multilayer,"15nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9110.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQG15HZ1N1C02D/490-15148-1-ND/6799813,"","","","","","","","","1A","","70mOhm Max",FIXED IND 1.1NH 1A 70 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","6GHz","0.022 (0.55mm)","1.1nH","100MHz","2020-09-02 01:24:19.230000",Active,Murata Electronics,LQG15HZ1N1C02D,Air,"1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2358",Active,"0.03","",AEC-Q200,LQG15,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-15148-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.2nH,Multilayer,"1.1nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9110.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQG15HZ1N3C02D/490-15150-1-ND/6799815,"","","","","","","","","1A","","70mOhm Max",FIXED IND 1.3NH 1A 70 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","6GHz","0.022 (0.55mm)","1.3nH","100MHz","2020-09-02 01:24:19.227000",Active,Murata Electronics,LQG15HZ1N3C02D,Air,"1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2359",Active,"0.03","",AEC-Q200,LQG15,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-15150-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.2nH,Multilayer,"1.3nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0009.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQG15HN82NH02D/490-15096-1-ND/6799761,"","","","","","","","","200mA","","1.6Ohm Max",FIXED IND 82NH 200MA 1.6 OHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","600MHz","0.022 (0.55mm)","82nH","100MHz","2020-09-02 01:24:19.223000",Active,Murata Electronics,LQG15HN82NH02D,Air,"1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2360",Active,"0.02","","",LQG15,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-15096-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±3%,Multilayer,"82nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9110.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQG15HZ68NH02D/490-15172-1-ND/6799837,"","","","","","","","","250mA","","920mOhm Max",FIXED IND 68NH 250MA 920 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","800MHz","0.022 (0.55mm)","68nH","100MHz","2020-09-02 01:24:19.220000",Active,Murata Electronics,LQG15HZ68NH02D,Air,"1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2361",Active,"0.03","",AEC-Q200,LQG15,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-15172-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±3%,Multilayer,"68nH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_automotive_high-frequency_mlg1005s_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MLG1005S3N6CTD25/445-174063-1-ND/5808769,"","","","","","","","","700mA","","200mOhm Max",FIXED IND 3.6NH 700MA 200 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","5GHz","0.022 (0.55mm)","3.6nH","100MHz","2020-09-02 01:24:19.213000",Active,TDK Corporation,MLG1005S3N6CTD25,"Ceramic, Non-Magnetic","1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2362",Active,"0.03","8 @ 100MHz",AEC-Q200,MLG,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-174063-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.2nH,Multilayer,"3.6nH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_automotive_high-frequency_mlg1005s_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MLG1005S39NJTD25/445-16292-1-ND/4766749,"","","","","","","","","250mA","","1Ohm Max",FIXED IND 39NH 250MA 1 OHM SMD,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","1.2GHz","0.022 (0.55mm)","39nH","100MHz","2020-09-02 01:24:19.210000",Active,TDK Corporation,MLG1005S39NJTD25,"Ceramic, Non-Magnetic","1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2363",Active,"0.02","8 @ 100MHz",AEC-Q200,MLG,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-16292-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Multilayer,"39nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0009.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQG15HN1N2C02D/490-15069-1-ND/6799734,"","","","","","","","","1A","","80mOhm Max",FIXED IND 1.2NH 1A 80 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","6GHz","0.022 (0.55mm)","1.2nH","100MHz","2020-09-02 01:24:19.207000",Active,Murata Electronics,LQG15HN1N2C02D,Air,"1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2364",Active,"0.02","","",LQG15,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-15069-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.2nH,Multilayer,"1.2nH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_high-frequency_mlg1005s_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MLG1005S1N2CT000/445-172441-1-ND/4969739,"","","","","","","","","1A","","100mOhm Max",FIXED IND 1.2NH 1A 100 MOHM SMD,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","10GHz","0.022 (0.55mm)","1.2nH","100MHz","2020-09-02 01:24:19.183000",Active,TDK Corporation,MLG1005S1N2CT000,"Ceramic, Non-Magnetic","1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2365",Active,"0.02","7 @ 100MHz","",MLG,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-172441-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.2nH,Multilayer,"1.2nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9110.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQG15HZ7N5H02D/490-15175-1-ND/6799840,"","","","","","","","","550mA","","240mOhm Max",FIXED IND 7.5NH 550MA 240 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005.PCBLIB,"","",IND 0402_1005,"","","4.2GHz","0.022 (0.55mm)","7.5nH","100MHz","2020-09-02 01:24:19.180000",Active,Murata Electronics,LQG15HZ7N5H02D,Air,"1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2366",Active,"0.03","",AEC-Q200,LQG15,Unshielded,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-15175-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±3%,Multilayer,"7.5nH"
