"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"1pF",=Value,Datasheet,http://www.passivecomponent.com/wp-content/uploads/2018/10/MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/walsin-technology-corporation/0201N1R0C500CT/1292-1144-1-ND/9355148,"","","","","","","","",CAP CER 1PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:16.090000","","",Active,Walsin Technology Corporation,"0201N1R0C500CT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"34",Active,"0.10","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"1292-1144-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","1pF","50V"
General Purpose,"1000pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0201JRX7R8BB102/311-3685-1-ND/8024774,"","","","","","","","",CAP CER 1000PF 25V X7R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:15.997000","","",Active,Yageo,CC0201JRX7R8BB102,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"35",Active,"0.10","",CC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-3685-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.013 (0.33mm)",±5%,"","1000pF","25V"
General Purpose,"1500pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R70J152KA01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM033R70J152KA01D/490-17122-1-ND/7602121,"","","","","","","","",CAP CER 1500PF 6.3V X7R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:15.927000","","",Active,Murata Electronics,GRM033R70J152KA01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"36",Active,"0.10","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17122-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.013 (0.33mm)",±10%,"","1500pF","6.3V"
General Purpose,"16pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0335C1E160GA01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0335C1E160GA01D/490-14543-1-ND/6606149,"","","","","","","","",CAP CER 16PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:15.850000","","",Active,Murata Electronics,GRM0335C1E160GA01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"37",Active,"0.10","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-14543-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±2%,"","16pF","25V"
General Purpose,"18pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0335C1E180FA01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0335C1E180FA01D/490-17804-1-ND/8540040,"","","","","","","","",CAP CER 18PF 25V NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:15.760000","","",Active,Murata Electronics,GRM0335C1E180FA01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"38",Active,"0.10","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17804-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±1%,"","18pF","25V"
General Purpose,"3900pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM033R71A392KA01D/490-12687-1-ND/5797656,"","","","","","","","",CAP CER 3900PF 10V X7R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:15.673000","","",Active,Murata Electronics,GRM033R71A392KA01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"39",Active,"0.10","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-12687-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.013 (0.33mm)",±10%,"","3900pF","10V"
General Purpose,"0.1uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R61C104KE84-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM033R61C104KE84J/490-16742-1-ND/7595650,"","","","","","","","",CAP CER 0.1UF 16V X5R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:15.593000","","",Active,Murata Electronics,GRM033R61C104KE84J,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0201 (0603 Metric)",TapeAndReel,"40",Active,"0.01","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-16742-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.013 (0.33mm)",±10%,"","0.1uF","16V"
General Purpose,"2pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0335C2A2R0CA01D/490-7242-1-ND/4213291,"","","","","","","","",CAP CER 2PF 100V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:15.507000","","",Active,Murata Electronics,GRM0335C2A2R0CA01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"41",Active,"0.01","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-7242-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","2pF","100V"
General Purpose,"560pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0201KRX7R8BB561/311-1612-1-ND/5195514,"","","","","","","","",CAP CER 560PF 25V X7R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:15.427000","","",Active,Yageo,CC0201KRX7R8BB561,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"42",Active,"0.10","",CC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-1612-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.013 (0.33mm)",±10%,"","560pF","25V"
General Purpose,"270pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0335C1E271GA01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0335C1E271GA01D/490-16373-1-ND/7363355,"","","","","","","","",CAP CER 270PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:15.337000","","",Active,Murata Electronics,GRM0335C1E271GA01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"43",Active,"0.10","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-16373-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±2%,"","270pF","25V"
General Purpose,"27pF",=Value,Datasheet,http://www.passivecomponent.com/wp-content/uploads/2018/10/MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/walsin-technology-corporation/0201N270J500CT/1292-1149-1-ND/9355153,"","","","","","","","",CAP CER 27PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:15.250000","","",Active,Walsin Technology Corporation,"0201N270J500CT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"44",Active,"0.10","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"1292-1149-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","27pF","50V"
"Automotive, SMPS Filtering","9.5pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=UMK063CG9R5DTHF &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/UMK063CG9R5DTHF/587-5380-1-ND/7066242,"","","","","","","","",CAP CER 9.5PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:15.170000","","",Active,Taiyo Yuden,UMK063CG9R5DTHF,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"45",Active,"0.01",AEC-Q200,M,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"587-5380-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.5pF,"","9.5pF","50V"
General Purpose,"4700pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R61E472KA12-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM033R61E472KA12D/490-9993-1-ND/5026312,"","","","","","","","",CAP CER 4700PF 25V X5R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:15.087000","","",Active,Murata Electronics,GRM033R61E472KA12D,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0201 (0603 Metric)",CutTape,"46",Active,"0.10","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-9993-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.013 (0.33mm)",±10%,"","4700pF","25V"
General Purpose,"2200pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X5R_4V-to-50V_25.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0201KRX5R8BB222/311-3689-1-ND/8024778,"","","","","","","","",CAP CER 2200PF 25V X5R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:15","","",Active,Yageo,CC0201KRX5R8BB222,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0201 (0603 Metric)",CutTape,"47",Active,"0.10","",CC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-3689-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.013 (0.33mm)",±10%,"","2200pF","25V"
General Purpose,"68pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=UMK063CG680JT-F  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/UMK063CG680JT-F/587-3188-1-ND/3195025,"","","","","","","","",CAP CER 68PF 50V NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:14.913000","","",Active,Taiyo Yuden,UMK063CG680JT-F,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"48",Active,"0.01","",M,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"587-3188-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","68pF","50V"
"Automotive, SMPS Filtering","2.2pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=UMK063CG2R2CTHF &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/UMK063CG2R2CTHF/587-5314-1-ND/7066176,"","","","","","","","",CAP CER 2.2PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:14.857000","","",Active,Taiyo Yuden,UMK063CG2R2CTHF,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"49",Active,"0.01",AEC-Q200,M,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"587-5314-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","2.2pF","50V"
General Purpose,"1.5uF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM033R60G155ME14D/490-13220-1-ND/5877428,"","","","","","","","",CAP CER 1.5UF 4V X5R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:14.817000","","",Active,Murata Electronics,GRM033R60G155ME14D,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0201 (0603 Metric)",TapeAndReel,"50",Active,"0.05","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-13220-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.013 (0.33mm)",±20%,"","1.5uF","4V"
"RF, Microwave, High Frequency","0.6pF",=Value,Datasheet,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-technology-inc/250R05L0R6AV4T/712-1177-1-ND/1786639,"","","","","","","","",CAP CER 0.6PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:14.770000","","",Active,Johanson Technology Inc.,"250R05L0R6AV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"51",Active,"0.04","",L,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"712-1177-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.05pF,"","0.6pF","25V"
"RF, Microwave, High Frequency","10pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR02C100J3GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR02C100J3GAC/399-6146-1-ND/2732117,"","","","","","","","",CAP CER 10PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:14.683000","","",Active,KEMET,CBR02C100J3GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"52",Active,"0.05","",CBR-SMD RF C0G,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"399-6146-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","10pF","25V"
"RF, Microwave, High Frequency","0.8pF",=Value,Datasheet,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-technology-inc/250R05L0R8AV4T/712-1602-1-ND/6612938,"","","","","","","","",CAP CER 0.8PF 25V NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:14.593000","","",Active,Johanson Technology Inc.,"250R05L0R8AV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"53",Active,"0.04","",L,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"712-1602-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.05pF,"","0.8pF","25V"
General Purpose,"10pF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BN100J500NGT_Spec.pdf,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/0201BN100J500NGT/1763-1152-1-ND/7304046,"","","","","","","","",CAP CER 10PF 50V C0G/NP0 0201,"0201 (0603 Metric)","",Gold Flash Termination,,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:14.523000","","",Active,Knowles Novacap,"0201BN100J500NGT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"54",Active,"0.71","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"1763-1152-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","10pF","50V"
General Purpose,"22pF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BN220J500NGT_Spec.pdf,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/0201BN220J500NGT/1763-1154-1-ND/7304017,"","","","","","","","",CAP CER 22PF 50V C0G/NP0 0201,"0201 (0603 Metric)","",Gold Flash Termination,,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:14.460000","","",Active,Knowles Novacap,"0201BN220J500NGT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"55",Active,"0.71","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"1763-1154-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","22pF","50V"
General Purpose,"100pF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BN100J500NGT_Spec.pdf,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/0201BN101J500NGT/1763-1156-1-ND/7304050,"","","","","","","","",CAP CER 100PF 50V C0G/NP0 0201,"0201 (0603 Metric)","",Gold Flash Termination,,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:14.360000","","",Active,Knowles Novacap,"0201BN101J500NGT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"56",Active,"0.71","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"1763-1156-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","100pF","50V"
General Purpose,"47pF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BN470J500NGT_Spec.pdf,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/0201BN470J500NGT/1763-1155-1-ND/7303994,"","","","","","","","",CAP CER 47PF 50V C0G/NP0 0201,"0201 (0603 Metric)","",Gold Flash Termination,,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:14.253000","","",Active,Knowles Novacap,"0201BN470J500NGT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"57",Active,"0.71","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"1763-1155-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","47pF","50V"
General Purpose,"820pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0201KRX7R8BB821/311-3698-1-ND/8024787,"","","","","","","","",CAP CER 820PF 25V X7R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:14.163000","","",Active,Yageo,CC0201KRX7R8BB821,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"58",Active,"0.10","",CC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-3698-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.013 (0.33mm)",±10%,"","820pF","25V"
General Purpose,"0.027uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R61C273ME84-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM033R61C273ME84D/490-10417-1-ND/5026299,"","","","","","","","",CAP CER 0.027UF 16V X5R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:14.070000","","",Active,Murata Electronics,GRM033R61C273ME84D,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0201 (0603 Metric)",TapeAndReel,"59",Active,"0.01","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-10417-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.013 (0.33mm)",±20%,"","0.027uF","16V"
General Purpose,"0.082uF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM033R60J823KE19D/490-11353-1-ND/5333193,"","","","","","","","",CAP CER 0.082UF 6.3V X5R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:13.977000","","",Active,Murata Electronics,GRM033R60J823KE19D,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0201 (0603 Metric)",TapeAndReel,"60",Active,"0.01","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-11353-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.013 (0.33mm)",±10%,"","0.082uF","6.3V"
General Purpose,"2.7pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=UMK063CG2R7CT-F  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/UMK063CG2R7CT-F/587-3197-1-ND/3195032,"","","","","","","","",CAP CER 2.7PF 50V NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:13.893000","","",Active,Taiyo Yuden,UMK063CG2R7CT-F,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"61",Active,"0.01","",M,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"587-3197-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","2.7pF","50V"
"RF, Microwave, High Frequency","5.7pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1H5R7CB01D/490-17198-1-ND/7602197,"","","","","","","","",CAP CER 5.7PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:13.810000","","",Active,Murata Electronics,GJM0335C1H5R7CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"62",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17198-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","5.7pF","50V"
"RF, Microwave, High Frequency","9.3pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E9R3CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E9R3CB01D/490-17293-1-ND/7602292,"","","","","","","","",CAP CER 9.3PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:13.747000","","",Active,Murata Electronics,GJM0335C1E9R3CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"63",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17293-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","9.3pF","25V"
General Purpose,"1000pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK063CG102JT-F &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK063CG102JT-F/587-5297-1-ND/7066159,"","","","","","","","",CAP CER 1000PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:13.700000","","",Active,Taiyo Yuden,TMK063CG102JT-F,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"64",Active,"0.01","",M,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"587-5297-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","1000pF","25V"
