"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
"RF, Microwave, High Frequency","5pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CU02CG5R0C25AH/1253-CU02CG5R0C25AHCT-ND/11564111,"","","","","","","","",CAP CER 5PF 25V C0G 01005,"01005 (0402 Metric)","","High Q, Low Loss",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.337000","","",Active,Kyocera International Inc. Electronic Components,CU02CG5R0C25AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CU,"",DigiKey,"1253-CU02CG5R0C25AHCT-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","",±0.25pF,"","5pF","25V"
"RF, Microwave, High Frequency","4pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CU02CG4R0C25AH/1253-CU02CG4R0C25AHCT-ND/11564083,"","","","","","","","",CAP CER 4F 25V C0G 01005,"01005 (0402 Metric)","","High Q, Low Loss",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.337000","","",Active,Kyocera International Inc. Electronic Components,CU02CG4R0C25AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CU,"",DigiKey,"1253-CU02CG4R0C25AHCT-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","",±0.25pF,"","4pF","25V"
"RF, Microwave, High Frequency","9pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CU02CG9R0C25AH/1253-CU02CG9R0C25AHCT-ND/11564082,"","","","","","","","",CAP CER 9PF 25V C0G 01005,"01005 (0402 Metric)","","High Q, Low Loss",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.360000","","",Active,Kyocera International Inc. Electronic Components,CU02CG9R0C25AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CU,"",DigiKey,"1253-CU02CG9R0C25AHCT-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","",±0.25pF,"","9pF","25V"
"RF, Microwave, High Frequency","8pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CU02CG8R0C25AH/1253-CU02CG8R0C25AHCT-ND/11564075,"","","","","","","","",CAP CER 8PF 25V C0G 01005,"01005 (0402 Metric)","","High Q, Low Loss",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.363000","","",Active,Kyocera International Inc. Electronic Components,CU02CG8R0C25AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CU,"",DigiKey,"1253-CU02CG8R0C25AHCT-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","",±0.25pF,"","8pF","25V"
"RF, Microwave, High Frequency","10pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CU02CG100J25AH/1253-CU02CG100J25AHCT-ND/11564067,"","","","","","","","",CAP CER 10PF 25V C0G 01005,"01005 (0402 Metric)","","High Q, Low Loss",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.367000","","",Active,Kyocera International Inc. Electronic Components,CU02CG100J25AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CU,"",DigiKey,"1253-CU02CG100J25AHCT-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","",±5%,"","10pF","25V"
"RF, Microwave, High Frequency","3pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CU02CG3R0C25AH/1253-CU02CG3R0C25AHCT-ND/11564060,"","","","","","","","",CAP CER 3PF 25V C0G 01005,"01005 (0402 Metric)","","High Q, Low Loss",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.370000","","",Active,Kyocera International Inc. Electronic Components,CU02CG3R0C25AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CU,"",DigiKey,"1253-CU02CG3R0C25AHCT-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","",±0.25pF,"","3pF","25V"
"RF, Microwave, High Frequency","7pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CU02CG7R0C25AH/1253-CU02CG7R0C25AHCT-ND/11564057,"","","","","","","","",CAP CER 7PF 25V C0G 01005,"01005 (0402 Metric)","","High Q, Low Loss",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.373000","","",Active,Kyocera International Inc. Electronic Components,CU02CG7R0C25AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CU,"",DigiKey,"1253-CU02CG7R0C25AHCT-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","",±0.25pF,"","7pF","25V"
"RF, Microwave, High Frequency","1pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CU02CG1R0C25AH/1253-CU02CG1R0C25AHCT-ND/11564051,"","","","","","","","",CAP CER 1PF 25V C0G 01005,"01005 (0402 Metric)","","High Q, Low Loss",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.377000","","",Active,Kyocera International Inc. Electronic Components,CU02CG1R0C25AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CU,"",DigiKey,"1253-CU02CG1R0C25AHCT-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","",±0.25pF,"","1pF","25V"
"RF, Microwave, High Frequency","4pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CU02CG4R0C16AH/1253-CU02CG4R0C16AHCT-ND/11564038,"","","","","","","","",CAP CER 4PF 16V C0G 01005,"01005 (0402 Metric)","","High Q, Low Loss",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.380000","","",Active,Kyocera International Inc. Electronic Components,CU02CG4R0C16AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CU,"",DigiKey,"1253-CU02CG4R0C16AHCT-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","",±0.25pF,"","4pF","16V"
"RF, Microwave, High Frequency","12pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CU02CG120J16AH/1253-CU02CG120J16AHCT-ND/11564036,"","","","","","","","",CAP CER 10PF 25V C0G 01005,"01005 (0402 Metric)","","High Q, Low Loss",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.383000","","",Active,Kyocera International Inc. Electronic Components,CU02CG120J16AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CU,"",DigiKey,"1253-CU02CG120J16AHCT-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","",±5%,"","12pF","16V"
"RF, Microwave, High Frequency","0.2pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CU02CGR20C16AH/1253-CU02CGR20C16AHCT-ND/11564022,"","","","","","","","",CAP CER 0.2PF 16V C0G 01005,"01005 (0402 Metric)","","High Q, Low Loss",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.390000","","",Active,Kyocera International Inc. Electronic Components,CU02CGR20C16AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CU,"",DigiKey,"1253-CU02CGR20C16AHCT-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","",±0.25pF,"","0.2pF","16V"
"RF, Microwave, High Frequency","3pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CU02CG3R0C16AH/1253-CU02CG3R0C16AHCT-ND/11564017,"","","","","","","","",CAP CER 3PF 16V C0G 01005,"01005 (0402 Metric)","","High Q, Low Loss",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.393000","","",Active,Kyocera International Inc. Electronic Components,CU02CG3R0C16AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CU,"",DigiKey,"1253-CU02CG3R0C16AHCT-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","",±0.25pF,"","3pF","16V"
"RF, Microwave, High Frequency","6pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CU02CG6R0C16AH/1253-CU02CG6R0C16AHCT-ND/11564006,"","","","","","","","",CAP CER 6PF 16V C0G 01005,"01005 (0402 Metric)","","High Q, Low Loss",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.397000","","",Active,Kyocera International Inc. Electronic Components,CU02CG6R0C16AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CU,"",DigiKey,"1253-CU02CG6R0C16AHCT-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","",±0.25pF,"","6pF","16V"
"RF, Microwave, High Frequency","8pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CU02CG8R0C16AH/1253-CU02CG8R0C16AHCT-ND/11564003,"","","","","","","","",CAP CER 8PF 16V C0G 01005,"01005 (0402 Metric)","","High Q, Low Loss",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.400000","","",Active,Kyocera International Inc. Electronic Components,CU02CG8R0C16AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CU,"",DigiKey,"1253-CU02CG8R0C16AHCT-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","",±0.25pF,"","8pF","16V"
"RF, Microwave, High Frequency","22pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CU02CG220J16AH/1253-CU02CG220J16AHCT-ND/11563996,"","","","","","","","",CAP CER 22PF 16V C0G 01005,"01005 (0402 Metric)","","High Q, Low Loss",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.403000","","",Active,Kyocera International Inc. Electronic Components,CU02CG220J16AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CU,"",DigiKey,"1253-CU02CG220J16AHCT-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","",±5%,"","22pF","16V"
"RF, Microwave, High Frequency","5pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CU02CG5R0C16AH/1253-CU02CG5R0C16AHCT-ND/11563988,"","","","","","","","",CAP CER 5PF 16V C0G 01005,"01005 (0402 Metric)","","High Q, Low Loss",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.410000","","",Active,Kyocera International Inc. Electronic Components,CU02CG5R0C16AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CU,"",DigiKey,"1253-CU02CG5R0C16AHCT-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","",±0.25pF,"","5pF","16V"
"RF, Microwave, High Frequency","2pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CU02CG2R0C16AH/1253-CU02CG2R0C16AHCT-ND/11563977,"","","","","","","","",CAP CER 2PF 16V C0G 01005,"01005 (0402 Metric)","","High Q, Low Loss",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.413000","","",Active,Kyocera International Inc. Electronic Components,CU02CG2R0C16AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CU,"",DigiKey,"1253-CU02CG2R0C16AHCT-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","",±0.25pF,"","2pF","16V"
General Purpose,"0.1uF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CM02X5R104K06AH/1253-CM02X5R104K06AHCT-ND/11563993,"","","","","","","","",CAP CER 0.1UF 6.3V X5R 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.420000","","",Active,Kyocera International Inc. Electronic Components,CM02X5R104K06AH,"1","Surface Mount, MLCC",-55°C ~ 85°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CM,"",DigiKey,"1253-CM02X5R104K06AHCT-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"",±10%,"","0.1uF","6.3V"
General Purpose,"0.1uF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CM02X5R104M06AH/1253-CM02X5R104M06AHCT-ND/11564094,"","","","","","","","",CAP CER 0.1UF 6.3V X5R 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.440000","","",Active,Kyocera International Inc. Electronic Components,CM02X5R104M06AH,"1","Surface Mount, MLCC",-55°C ~ 85°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CM,"",DigiKey,"1253-CM02X5R104M06AHCT-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"",±20%,"","0.1uF","6.3V"
General Purpose,"0.015uF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CM02X5R153K06AH/1253-CM02X5R153K06AHCT-ND/11564162,"","","","","","","","",CAP CER 0.015UF 6.3V X5R 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.443000","","",Active,Kyocera International Inc. Electronic Components,CM02X5R153K06AH,"1","Surface Mount, MLCC",-55°C ~ 85°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CM,"",DigiKey,"1253-CM02X5R153K06AHCT-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"",±10%,"","0.015uF","6.3V"
General Purpose,"1pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CM02CG1R0B25AH/1253-CM02CG1R0B25AHCT-ND/11564160,"","","","","","","","",CAP CER 1PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.457000","","",Active,Kyocera International Inc. Electronic Components,CM02CG1R0B25AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CM,"",DigiKey,"1253-CM02CG1R0B25AHCT-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","",±0.1pF,"","1pF","25V"
General Purpose,"4700pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CM02X5R472K16AH/1253-CM02X5R472K16AHCT-ND/11564158,"","","","","","","","",CAP CER 4700PF 16V X5R 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.470000","","",Active,Kyocera International Inc. Electronic Components,CM02X5R472K16AH,"1","Surface Mount, MLCC",-55°C ~ 85°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CM,"",DigiKey,"1253-CM02X5R472K16AHCT-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"",±10%,"","4700pF","16V"
General Purpose,"1500pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CM02X5R152M16AH/1253-CM02X5R152M16AHCT-ND/11564153,"","","","","","","","",CAP CER 1500PF 16V X5R 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.490000","","",Active,Kyocera International Inc. Electronic Components,CM02X5R152M16AH,"1","Surface Mount, MLCC",-55°C ~ 85°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CM,"",DigiKey,"1253-CM02X5R152M16AHCT-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"",±20%,"","1500pF","16V"
General Purpose,"0.033uF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CM02X5R333K06AH/1253-CM02X5R333K06AHCT-ND/11564145,"","","","","","","","",CAP CER 0.033UF 6.3V X5R 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.493000","","",Active,Kyocera International Inc. Electronic Components,CM02X5R333K06AH,"1","Surface Mount, MLCC",-55°C ~ 85°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CM,"",DigiKey,"1253-CM02X5R333K06AHCT-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"",±10%,"","0.033uF","6.3V"
General Purpose,"2200pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CM02X5R222M16AH/1253-CM02X5R222M16AHCT-ND/11564140,"","","","","","","","",CAP CER 2200PF 16V X5R 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.497000","","",Active,Kyocera International Inc. Electronic Components,CM02X5R222M16AH,"1","Surface Mount, MLCC",-55°C ~ 85°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CM,"",DigiKey,"1253-CM02X5R222M16AHCT-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"",±20%,"","2200pF","16V"
General Purpose,"0.015uF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CM02X5R153M06AH/1253-CM02X5R153M06AHCT-ND/11564133,"","","","","","","","",CAP CER 0.015UF 6.3V X5R 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.500000","","",Active,Kyocera International Inc. Electronic Components,CM02X5R153M06AH,"1","Surface Mount, MLCC",-55°C ~ 85°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CM,"",DigiKey,"1253-CM02X5R153M06AHCT-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"",±20%,"","0.015uF","6.3V"
General Purpose,"0.022uF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CM02X5R223K06AH/1253-CM02X5R223K06AHCT-ND/11564132,"","","","","","","","",CAP CER 0.022UF 6.3V X5R 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.503000","","",Active,Kyocera International Inc. Electronic Components,CM02X5R223K06AH,"1","Surface Mount, MLCC",-55°C ~ 85°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CM,"",DigiKey,"1253-CM02X5R223K06AHCT-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"",±10%,"","0.022uF","6.3V"
General Purpose,"3pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CM02CG3R0B25AH/1253-CM02CG3R0B25AHCT-ND/11564128,"","","","","","","","",CAP CER 3PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.507000","","",Active,Kyocera International Inc. Electronic Components,CM02CG3R0B25AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CM,"",DigiKey,"1253-CM02CG3R0B25AHCT-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","",±0.1pF,"","3pF","25V"
General Purpose,"330pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CM02X5R331M16AH/1253-CM02X5R331M16AHCT-ND/11564127,"","","","","","","","",CAP CER 330PF 16V X5R 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.510000","","",Active,Kyocera International Inc. Electronic Components,CM02X5R331M16AH,"1","Surface Mount, MLCC",-55°C ~ 85°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CM,"",DigiKey,"1253-CM02X5R331M16AHCT-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"",±20%,"","330pF","16V"
General Purpose,"2200pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CM02X5R222K16AH/1253-CM02X5R222K16AHCT-ND/11564119,"","","","","","","","",CAP CER 2200PF 16V X5R 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.530000","","",Active,Kyocera International Inc. Electronic Components,CM02X5R222K16AH,"1","Surface Mount, MLCC",-55°C ~ 85°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CM,"",DigiKey,"1253-CM02X5R222K16AHCT-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"",±10%,"","2200pF","16V"
General Purpose,"2200pF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CM02X7R222K16AH/1253-CM02X7R222K16AHCT-ND/11564108,"","","","","","","","",CAP CER 2200PF 16V X7R 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:41.533000","","",Active,Kyocera International Inc. Electronic Components,CM02X7R222K16AH,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",CM,"",DigiKey,"1253-CM02X7R222K16AHCT-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"",±10%,"","2200pF","16V"
