Part Type,Part Number,Schematic Part,Part Value,Tolerance,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Resistor,RMCF2512FT95R3,resistors\2512_6432Metric,95.3,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://www.seielect.com/catalog/sei-packaging.pdf,RES 95.3 OHM 1% 1W 2512,Surface Mount,0.248 L x 0.126 W (6.30mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
Resistor,RMCF2512FT1K10,resistors\2512_6432Metric,1.1k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,RES 1.1K OHM 1% 1W 2512,Surface Mount,0.248 L x 0.126 W (6.30mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
Resistor,CRCW251210R2FKEGHP,resistors\2512_6432Metric,10.2,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1.5W,,http://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 10.2 OHM 1% 1.5W 2512,Surface Mount,0.248 L x 0.124 W (6.30mm x 3.15mm),2,±100ppm/°C,-55°C ~ 155°C,,Vishay Dale,,,
Resistor,3522680KJT,resistors\2512_6432Metric,680k,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 680K OHM 5% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,35225M6JT,resistors\2512_6432Metric,5.6M,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 5.6M OHM 5% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,3522560KJT,resistors\2512_6432Metric,560k,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 560K OHM 5% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,35223M9JT,resistors\2512_6432Metric,3.9M,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 3.9M OHM 5% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,35222M7JT,resistors\2512_6432Metric,2.7M,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 2.7M OHM 5% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,35222M2JT,resistors\2512_6432Metric,2.2M,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 2.2M OHM 5% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,3522220KJT,resistors\2512_6432Metric,220k,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 220K OHM 5% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,35221M8JT,resistors\2512_6432Metric,1.8M,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 1.8M OHM 5% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,35221M2JT,resistors\2512_6432Metric,1.2M,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 1.2M OHM 5% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,3522180KJT,resistors\2512_6432Metric,180k,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 180K OHM 5% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,3522150KJT,resistors\2512_6432Metric,150k,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 150K OHM 5% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,RL73K3AR39JTDF,resistors\2512_6432Metric,390m,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,RES 0.39 OHM 5% 1W 2512,Surface Mount,0.250 L x 0.122 W (6.35mm x 3.10mm),2,±200ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,RLP73M3AR039JTE,resistors\2512_6432Metric,39m,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,RES 0.039 OHM 5% 2W 2512,Surface Mount,0.250 L x 0.124 W (6.35mm x 3.15mm),2,±400ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,RLP73M3AR024JTE,resistors\2512_6432Metric,24m,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,RES 0.024 OHM 5% 2W 2512,Surface Mount,0.250 L x 0.124 W (6.35mm x 3.15mm),2,±400ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,RLP73V3AR020JTE,resistors\2512_6432Metric,20m,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,RES 0.02 OHM 5% 2W 2512,Surface Mount,0.250 L x 0.124 W (6.35mm x 3.15mm),2,±600ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,RLP73M3AR043JTE,resistors\2512_6432Metric,43m,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,RES 0.043 OHM 5% 2W 2512,Surface Mount,0.250 L x 0.124 W (6.35mm x 3.15mm),2,±400ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,RLP73V3AR018JTE,resistors\2512_6432Metric,18m,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,RES 0.018 OHM 5% 2W 2512,Surface Mount,0.250 L x 0.124 W (6.35mm x 3.15mm),2,±600ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,RLP73V3AR015JTE,resistors\2512_6432Metric,15m,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,RES 0.015 OHM 5% 2W 2512,Surface Mount,0.250 L x 0.124 W (6.35mm x 3.15mm),2,±600ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,RLP73V3AR012JTE,resistors\2512_6432Metric,12m,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,RES 0.012 OHM 5% 2W 2512,Surface Mount,0.250 L x 0.124 W (6.35mm x 3.15mm),2,±600ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,RLP73M3AR036JTE,resistors\2512_6432Metric,36m,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,RES 0.036 OHM 5% 2W 2512,Surface Mount,0.250 L x 0.124 W (6.35mm x 3.15mm),2,±400ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,RLP73V3AR011JTE,resistors\2512_6432Metric,11m,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,RES 0.011 OHM 5% 2W 2512,Surface Mount,0.250 L x 0.124 W (6.35mm x 3.15mm),2,±600ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,3521430KFT,resistors\2512_6432Metric,430k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-5&DocType=DS&DocLang=English,RES SMD 430K OHM 1% 2W 2512,Surface Mount,0.248 L x 0.126 W (6.30mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,3521360KFT,resistors\2512_6432Metric,360k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-5&DocType=DS&DocLang=English,RES SMD 360K OHM 1% 2W 2512,Surface Mount,0.248 L x 0.126 W (6.30mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,3521110KFT,resistors\2512_6432Metric,110k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-5&DocType=DS&DocLang=English,RES SMD 110K OHM 1% 2W 2512,Surface Mount,0.248 L x 0.126 W (6.30mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,RCWL2512R560JNEA,resistors\2512_6432Metric,560m,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,http://www.vishay.com/docs/20018/rcwl.pdf,RES 0.56 OHM 5% 1W 2512,Surface Mount,0.248 L x 0.124 W (6.30mm x 3.15mm),2,±200ppm/°C,-55°C ~ 155°C,,Vishay Dale,,,
Resistor,ERJ-1TNF2373U,resistors\2512_6432Metric,237k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 237K OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF1693U,resistors\2512_6432Metric,169k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 169K OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF5902U,resistors\2512_6432Metric,59k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 59K OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF1052U,resistors\2512_6432Metric,10.5k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 10.5K OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF1580U,resistors\2512_6432Metric,158,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 158 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF71R5U,resistors\2512_6432Metric,71.5,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 71.5 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF19R1U,resistors\2512_6432Metric,19.1,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 19.1 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF3483U,resistors\2512_6432Metric,348k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 348K OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF2433U,resistors\2512_6432Metric,243k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 243K OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,35225K1FT,resistors\2512_6432Metric,5.1k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 5.1K OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,35224K7FT,resistors\2512_6432Metric,4.7k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 4.7K OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,35224K3FT,resistors\2512_6432Metric,4.3k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 4.3K OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,352247KFT,resistors\2512_6432Metric,47k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 47K OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,35223K9FT,resistors\2512_6432Metric,3.9k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 3.9K OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,352233KFT,resistors\2512_6432Metric,33k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 33K OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,352227KFT,resistors\2512_6432Metric,27k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 27K OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,352222KFT,resistors\2512_6432Metric,22k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 22K OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,3522200KFT,resistors\2512_6432Metric,200k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 200K OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,35221M0FT,resistors\2512_6432Metric,1M,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 1M OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,35221K6FT,resistors\2512_6432Metric,1.6k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 1.6K OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,35221K3FT,resistors\2512_6432Metric,1.3k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 1.3K OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,35221K2FT,resistors\2512_6432Metric,1.2k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 1.2K OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,352215KFT,resistors\2512_6432Metric,15k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 15K OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,352213KFT,resistors\2512_6432Metric,13k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 13K OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,3522120KFT,resistors\2512_6432Metric,120k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 120K OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,3522110RFT,resistors\2512_6432Metric,110,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 110 OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,352282RFT,resistors\2512_6432Metric,82,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 82 OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±200ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,352256KFT,resistors\2512_6432Metric,56k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 56K OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,3522390RFT,resistors\2512_6432Metric,390,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 390 OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,3522330RFT,resistors\2512_6432Metric,330,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 330 OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,35222K2FT,resistors\2512_6432Metric,2.2k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 2.2K OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,3522220RFT,resistors\2512_6432Metric,220,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 220 OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,35221K1FT,resistors\2512_6432Metric,1.1k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 1.1K OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,352212RFT,resistors\2512_6432Metric,12,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,3W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,RES SMD 12 OHM 1% 3W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±200ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
